step,episode,current_rate,drop_pct,peak_rate,incident_id
146132,69637,0.77,23.0,1.0,112
146134,69638,0.77,23.0,1.0,112
146135,69639,0.77,23.0,1.0,112
146136,69640,0.78,21.999999999999996,1.0,112
146138,69641,0.78,21.999999999999996,1.0,112
146141,69642,0.78,21.999999999999996,1.0,112
146142,69643,0.77,23.0,1.0,112
146144,69644,0.78,21.999999999999996,1.0,112
146147,69645,0.79,20.999999999999996,1.0,112
146149,69646,0.78,21.999999999999996,1.0,112
146151,69647,0.78,21.999999999999996,1.0,112
146153,69648,0.77,23.0,1.0,112
146155,69649,0.77,23.0,1.0,112
146157,69650,0.77,23.0,1.0,112
146158,69651,0.76,24.0,1.0,112
146159,69652,0.76,24.0,1.0,112
146160,69653,0.75,25.0,1.0,112
146162,69654,0.75,25.0,1.0,112
146164,69655,0.75,25.0,1.0,112
146167,69656,0.75,25.0,1.0,112
146170,69657,0.75,25.0,1.0,112
146172,69658,0.76,24.0,1.0,112
146173,69659,0.76,24.0,1.0,112
146174,69660,0.75,25.0,1.0,112
146176,69661,0.75,25.0,1.0,112
146178,69662,0.74,26.0,1.0,112
146182,69663,0.74,26.0,1.0,112
146185,69664,0.73,27.0,1.0,112
146187,69665,0.73,27.0,1.0,112
146188,69666,0.74,26.0,1.0,112
146189,69667,0.73,27.0,1.0,112
146190,69668,0.74,26.0,1.0,112
146192,69669,0.73,27.0,1.0,112
146195,69670,0.73,27.0,1.0,112
146196,69671,0.73,27.0,1.0,112
146199,69672,0.73,27.0,1.0,112
146200,69673,0.72,28.000000000000004,1.0,112
146201,69674,0.71,29.000000000000004,1.0,112
146203,69675,0.72,28.000000000000004,1.0,112
146206,69676,0.72,28.000000000000004,1.0,112
146208,69677,0.72,28.000000000000004,1.0,112
146211,69678,0.73,27.0,1.0,112
146212,69679,0.72,28.000000000000004,1.0,112
146215,69680,0.72,28.000000000000004,1.0,112
146217,69681,0.72,28.000000000000004,1.0,112
146220,69682,0.73,27.0,1.0,112
146222,69683,0.72,28.000000000000004,1.0,112
146224,69684,0.71,29.000000000000004,1.0,112
146227,69685,0.71,29.000000000000004,1.0,112
146228,69686,0.72,28.000000000000004,1.0,112
146229,69687,0.72,28.000000000000004,1.0,112
146230,69688,0.72,28.000000000000004,1.0,112
146237,69689,0.72,28.000000000000004,1.0,112
146239,69690,0.71,29.000000000000004,1.0,112
146241,69691,0.71,29.000000000000004,1.0,112
146244,69692,0.7,30.000000000000004,1.0,112
146246,69693,0.7,30.000000000000004,1.0,112
146247,69694,0.7,30.000000000000004,1.0,112
146250,69695,0.71,29.000000000000004,1.0,112
146251,69696,0.71,29.000000000000004,1.0,112
146253,69697,0.71,29.000000000000004,1.0,112
146256,69698,0.71,29.000000000000004,1.0,112
146259,69699,0.7,30.000000000000004,1.0,112
146261,69700,0.7,30.000000000000004,1.0,112
146262,69701,0.7,30.000000000000004,1.0,112
146263,69702,0.7,30.000000000000004,1.0,112
146265,69703,0.7,30.000000000000004,1.0,112
146266,69704,0.69,31.000000000000007,1.0,112
146268,69705,0.68,31.999999999999996,1.0,112
146272,69706,0.69,31.000000000000007,1.0,112
146273,69707,0.69,31.000000000000007,1.0,112
146274,69708,0.69,31.000000000000007,1.0,112
146275,69709,0.68,31.999999999999996,1.0,112
146277,69710,0.68,31.999999999999996,1.0,112
146279,69711,0.68,31.999999999999996,1.0,112
146283,69712,0.69,31.000000000000007,1.0,112
146284,69713,0.68,31.999999999999996,1.0,112
146285,69714,0.67,32.99999999999999,1.0,112
146288,69715,0.68,31.999999999999996,1.0,112
146291,69716,0.68,31.999999999999996,1.0,112
146293,69717,0.68,31.999999999999996,1.0,112
146296,69718,0.68,31.999999999999996,1.0,112
146297,69719,0.68,31.999999999999996,1.0,112
146298,69720,0.68,31.999999999999996,1.0,112
146301,69721,0.68,31.999999999999996,1.0,112
146302,69722,0.68,31.999999999999996,1.0,112
146304,69723,0.67,32.99999999999999,1.0,112
146308,69724,0.67,32.99999999999999,1.0,112
146311,69725,0.67,32.99999999999999,1.0,112
146312,69726,0.67,32.99999999999999,1.0,112
146314,69727,0.68,31.999999999999996,1.0,112
146317,69728,0.68,31.999999999999996,1.0,112
146319,69729,0.69,31.000000000000007,1.0,112
146320,69730,0.69,31.000000000000007,1.0,112
146322,69731,0.69,31.000000000000007,1.0,112
146325,69732,0.69,31.000000000000007,1.0,112
146326,69733,0.69,31.000000000000007,1.0,112
146329,69734,0.68,31.999999999999996,1.0,112
146333,69735,0.69,31.000000000000007,1.0,112
146339,69736,0.69,31.000000000000007,1.0,112
146340,69737,0.69,31.000000000000007,1.0,112
146343,69738,0.68,31.999999999999996,1.0,112
146344,69739,0.67,32.99999999999999,1.0,112
146346,69740,0.67,32.99999999999999,1.0,112
146348,69741,0.66,34.0,1.0,112
146350,69742,0.66,34.0,1.0,112
146353,69743,0.67,32.99999999999999,1.0,112
146356,69744,0.67,32.99999999999999,1.0,112
146357,69745,0.67,32.99999999999999,1.0,112
146359,69746,0.68,31.999999999999996,1.0,112
146360,69747,0.67,32.99999999999999,1.0,112
146363,69748,0.68,31.999999999999996,1.0,112
146366,69749,0.68,31.999999999999996,1.0,112
146367,69750,0.67,32.99999999999999,1.0,112
146369,69751,0.68,31.999999999999996,1.0,112
146370,69752,0.68,31.999999999999996,1.0,112
146371,69753,0.69,31.000000000000007,1.0,112
146374,69754,0.68,31.999999999999996,1.0,112
146377,69755,0.68,31.999999999999996,1.0,112
146379,69756,0.68,31.999999999999996,1.0,112
146380,69757,0.68,31.999999999999996,1.0,112
146382,69758,0.67,32.99999999999999,1.0,112
146383,69759,0.66,34.0,1.0,112
146386,69760,0.67,32.99999999999999,1.0,112
146387,69761,0.67,32.99999999999999,1.0,112
146388,69762,0.67,32.99999999999999,1.0,112
146391,69763,0.67,32.99999999999999,1.0,112
146394,69764,0.68,31.999999999999996,1.0,112
146395,69765,0.68,31.999999999999996,1.0,112
146398,69766,0.68,31.999999999999996,1.0,112
146400,69767,0.69,31.000000000000007,1.0,112
146402,69768,0.69,31.000000000000007,1.0,112
146405,69769,0.7,30.000000000000004,1.0,112
146406,69770,0.69,31.000000000000007,1.0,112
146407,69771,0.69,31.000000000000007,1.0,112
146410,69772,0.69,31.000000000000007,1.0,112
146411,69773,0.7,30.000000000000004,1.0,112
146413,69774,0.7,30.000000000000004,1.0,112
146416,69775,0.7,30.000000000000004,1.0,112
146418,69776,0.69,31.000000000000007,1.0,112
146421,69777,0.69,31.000000000000007,1.0,112
146423,69778,0.68,31.999999999999996,1.0,112
146427,69779,0.69,31.000000000000007,1.0,112
146429,69780,0.68,31.999999999999996,1.0,112
146431,69781,0.68,31.999999999999996,1.0,112
146432,69782,0.68,31.999999999999996,1.0,112
146434,69783,0.69,31.000000000000007,1.0,112
146439,69784,0.7,30.000000000000004,1.0,112
146441,69785,0.7,30.000000000000004,1.0,112
146442,69786,0.7,30.000000000000004,1.0,112
146447,69787,0.7,30.000000000000004,1.0,112
146450,69788,0.71,29.000000000000004,1.0,112
146451,69789,0.71,29.000000000000004,1.0,112
146454,69790,0.72,28.000000000000004,1.0,112
146455,69791,0.71,29.000000000000004,1.0,112
146459,69792,0.72,28.000000000000004,1.0,112
146460,69793,0.71,29.000000000000004,1.0,112
146462,69794,0.72,28.000000000000004,1.0,112
146463,69795,0.72,28.000000000000004,1.0,112
146465,69796,0.73,27.0,1.0,112
146467,69797,0.73,27.0,1.0,112
146468,69798,0.73,27.0,1.0,112
146469,69799,0.74,26.0,1.0,112
146470,69800,0.74,26.0,1.0,112
146471,69801,0.74,26.0,1.0,112
146472,69802,0.73,27.0,1.0,112
146473,69803,0.74,26.0,1.0,112
146474,69804,0.74,26.0,1.0,112
146476,69805,0.75,25.0,1.0,112
146479,69806,0.75,25.0,1.0,112
146481,69807,0.74,26.0,1.0,112
146482,69808,0.74,26.0,1.0,112
146483,69809,0.75,25.0,1.0,112
146486,69810,0.74,26.0,1.0,112
146487,69811,0.74,26.0,1.0,112
146488,69812,0.73,27.0,1.0,112
146492,69813,0.73,27.0,1.0,112
146496,69814,0.73,27.0,1.0,112
146498,69815,0.72,28.000000000000004,1.0,112
146499,69816,0.72,28.000000000000004,1.0,112
146502,69817,0.72,28.000000000000004,1.0,112
146504,69818,0.72,28.000000000000004,1.0,112
146507,69819,0.72,28.000000000000004,1.0,112
146508,69820,0.72,28.000000000000004,1.0,112
146509,69821,0.71,29.000000000000004,1.0,112
146512,69822,0.71,29.000000000000004,1.0,112
146514,69823,0.71,29.000000000000004,1.0,112
146515,69824,0.71,29.000000000000004,1.0,112
146517,69825,0.71,29.000000000000004,1.0,112
146519,69826,0.71,29.000000000000004,1.0,112
146520,69827,0.71,29.000000000000004,1.0,112
146522,69828,0.71,29.000000000000004,1.0,112
146524,69829,0.7,30.000000000000004,1.0,112
146525,69830,0.7,30.000000000000004,1.0,112
146528,69831,0.7,30.000000000000004,1.0,112
146533,69832,0.7,30.000000000000004,1.0,112
146535,69833,0.69,31.000000000000007,1.0,112
146539,69834,0.7,30.000000000000004,1.0,112
146542,69835,0.7,30.000000000000004,1.0,112
146544,69836,0.7,30.000000000000004,1.0,112
146545,69837,0.69,31.000000000000007,1.0,112
146546,69838,0.7,30.000000000000004,1.0,112
146548,69839,0.71,29.000000000000004,1.0,112
146550,69840,0.71,29.000000000000004,1.0,112
146551,69841,0.72,28.000000000000004,1.0,112
146552,69842,0.72,28.000000000000004,1.0,112
146554,69843,0.72,28.000000000000004,1.0,112
146558,69844,0.72,28.000000000000004,1.0,112
146559,69845,0.71,29.000000000000004,1.0,112
146560,69846,0.71,29.000000000000004,1.0,112
146563,69847,0.72,28.000000000000004,1.0,112
146565,69848,0.71,29.000000000000004,1.0,112
146566,69849,0.7,30.000000000000004,1.0,112
146569,69850,0.71,29.000000000000004,1.0,112
146571,69851,0.71,29.000000000000004,1.0,112
146575,69852,0.72,28.000000000000004,1.0,112
146579,69853,0.72,28.000000000000004,1.0,112
146581,69854,0.73,27.0,1.0,112
146585,69855,0.73,27.0,1.0,112
146586,69856,0.73,27.0,1.0,112
146587,69857,0.73,27.0,1.0,112
146591,69858,0.74,26.0,1.0,112
146593,69859,0.75,25.0,1.0,112
146596,69860,0.74,26.0,1.0,112
146597,69861,0.74,26.0,1.0,112
146600,69862,0.75,25.0,1.0,112
146601,69863,0.74,26.0,1.0,112
146602,69864,0.74,26.0,1.0,112
146606,69865,0.74,26.0,1.0,112
146608,69866,0.74,26.0,1.0,112
146610,69867,0.74,26.0,1.0,112
146612,69868,0.74,26.0,1.0,112
146613,69869,0.73,27.0,1.0,112
146617,69870,0.74,26.0,1.0,112
146620,69871,0.75,25.0,1.0,112
146621,69872,0.74,26.0,1.0,112
146623,69873,0.74,26.0,1.0,112
146625,69874,0.74,26.0,1.0,112
146626,69875,0.73,27.0,1.0,112
146629,69876,0.74,26.0,1.0,112
146635,69877,0.74,26.0,1.0,112
146636,69878,0.74,26.0,1.0,112
146637,69879,0.74,26.0,1.0,112
146638,69880,0.74,26.0,1.0,112
146640,69881,0.74,26.0,1.0,112
146642,69882,0.74,26.0,1.0,112
146643,69883,0.74,26.0,1.0,112
146645,69884,0.73,27.0,1.0,112
146646,69885,0.73,27.0,1.0,112
146647,69886,0.72,28.000000000000004,1.0,112
146649,69887,0.72,28.000000000000004,1.0,112
146650,69888,0.71,29.000000000000004,1.0,112
146651,69889,0.71,29.000000000000004,1.0,112
146652,69890,0.71,29.000000000000004,1.0,112
146655,69891,0.72,28.000000000000004,1.0,112
146657,69892,0.71,29.000000000000004,1.0,112
146659,69893,0.72,28.000000000000004,1.0,112
146662,69894,0.72,28.000000000000004,1.0,112
146664,69895,0.71,29.000000000000004,1.0,112
146667,69896,0.7,30.000000000000004,1.0,112
146668,69897,0.69,31.000000000000007,1.0,112
146670,69898,0.69,31.000000000000007,1.0,112
146671,69899,0.68,31.999999999999996,1.0,112
146675,69900,0.68,31.999999999999996,1.0,112
146678,69901,0.68,31.999999999999996,1.0,112
146681,69902,0.69,31.000000000000007,1.0,112
146682,69903,0.69,31.000000000000007,1.0,112
146685,69904,0.69,31.000000000000007,1.0,112
146688,69905,0.69,31.000000000000007,1.0,112
146689,69906,0.69,31.000000000000007,1.0,112
146692,69907,0.69,31.000000000000007,1.0,112
146693,69908,0.69,31.000000000000007,1.0,112
146695,69909,0.69,31.000000000000007,1.0,112
146699,69910,0.7,30.000000000000004,1.0,112
146700,69911,0.69,31.000000000000007,1.0,112
146701,69912,0.7,30.000000000000004,1.0,112
146703,69913,0.7,30.000000000000004,1.0,112
146706,69914,0.71,29.000000000000004,1.0,112
146709,69915,0.71,29.000000000000004,1.0,112
146711,69916,0.71,29.000000000000004,1.0,112
146714,69917,0.7,30.000000000000004,1.0,112
146715,69918,0.69,31.000000000000007,1.0,112
146718,69919,0.69,31.000000000000007,1.0,112
146722,69920,0.69,31.000000000000007,1.0,112
146724,69921,0.69,31.000000000000007,1.0,112
146727,69922,0.69,31.000000000000007,1.0,112
146731,69923,0.7,30.000000000000004,1.0,112
146734,69924,0.69,31.000000000000007,1.0,112
146737,69925,0.69,31.000000000000007,1.0,112
146739,69926,0.68,31.999999999999996,1.0,112
146741,69927,0.67,32.99999999999999,1.0,112
146743,69928,0.67,32.99999999999999,1.0,112
146746,69929,0.67,32.99999999999999,1.0,112
146747,69930,0.67,32.99999999999999,1.0,112
146750,69931,0.67,32.99999999999999,1.0,112
146752,69932,0.66,34.0,1.0,112
146754,69933,0.67,32.99999999999999,1.0,112
146755,69934,0.67,32.99999999999999,1.0,112
146758,69935,0.66,34.0,1.0,112
146761,69936,0.66,34.0,1.0,112
146762,69937,0.67,32.99999999999999,1.0,112
146764,69938,0.67,32.99999999999999,1.0,112
146767,69939,0.67,32.99999999999999,1.0,112
146769,69940,0.66,34.0,1.0,112
146772,69941,0.66,34.0,1.0,112
146776,69942,0.66,34.0,1.0,112
146777,69943,0.66,34.0,1.0,112
146779,69944,0.66,34.0,1.0,112
146780,69945,0.67,32.99999999999999,1.0,112
146783,69946,0.67,32.99999999999999,1.0,112
146784,69947,0.67,32.99999999999999,1.0,112
146787,69948,0.68,31.999999999999996,1.0,112
146789,69949,0.69,31.000000000000007,1.0,112
146790,69950,0.68,31.999999999999996,1.0,112
146792,69951,0.68,31.999999999999996,1.0,112
146796,69952,0.68,31.999999999999996,1.0,112
146798,69953,0.68,31.999999999999996,1.0,112
146800,69954,0.67,32.99999999999999,1.0,112
146801,69955,0.67,32.99999999999999,1.0,112
146805,69956,0.67,32.99999999999999,1.0,112
146807,69957,0.67,32.99999999999999,1.0,112
146810,69958,0.66,34.0,1.0,112
146812,69959,0.66,34.0,1.0,112
146813,69960,0.67,32.99999999999999,1.0,112
146814,69961,0.67,32.99999999999999,1.0,112
146816,69962,0.67,32.99999999999999,1.0,112
146818,69963,0.68,31.999999999999996,1.0,112
146822,69964,0.68,31.999999999999996,1.0,112
146823,69965,0.67,32.99999999999999,1.0,112
146827,69966,0.67,32.99999999999999,1.0,112
146828,69967,0.66,34.0,1.0,112
146831,69968,0.65,35.0,1.0,112
146833,69969,0.65,35.0,1.0,112
146834,69970,0.65,35.0,1.0,112
146835,69971,0.64,36.0,1.0,112
146836,69972,0.65,35.0,1.0,112
146839,69973,0.65,35.0,1.0,112
146840,69974,0.66,34.0,1.0,112
146842,69975,0.67,32.99999999999999,1.0,112
146844,69976,0.67,32.99999999999999,1.0,112
146845,69977,0.66,34.0,1.0,112
146847,69978,0.67,32.99999999999999,1.0,112
146849,69979,0.67,32.99999999999999,1.0,112
146853,69980,0.68,31.999999999999996,1.0,112
146854,69981,0.68,31.999999999999996,1.0,112
146857,69982,0.67,32.99999999999999,1.0,112
146861,69983,0.67,32.99999999999999,1.0,112
146863,69984,0.68,31.999999999999996,1.0,112
146868,69985,0.68,31.999999999999996,1.0,112
146870,69986,0.69,31.000000000000007,1.0,112
146872,69987,0.68,31.999999999999996,1.0,112
146873,69988,0.69,31.000000000000007,1.0,112
146877,69989,0.68,31.999999999999996,1.0,112
146878,69990,0.67,32.99999999999999,1.0,112
146880,69991,0.67,32.99999999999999,1.0,112
146882,69992,0.68,31.999999999999996,1.0,112
146883,69993,0.68,31.999999999999996,1.0,112
146885,69994,0.67,32.99999999999999,1.0,112
146886,69995,0.68,31.999999999999996,1.0,112
146890,69996,0.69,31.000000000000007,1.0,112
146891,69997,0.7,30.000000000000004,1.0,112
146893,69998,0.69,31.000000000000007,1.0,112
146896,69999,0.7,30.000000000000004,1.0,112
146899,70000,0.7,30.000000000000004,1.0,112
146900,70001,0.69,31.000000000000007,1.0,112
146905,70002,0.69,31.000000000000007,1.0,112
146908,70003,0.69,31.000000000000007,1.0,112
146911,70004,0.7,30.000000000000004,1.0,112
146915,70005,0.7,30.000000000000004,1.0,112
146919,70006,0.7,30.000000000000004,1.0,112
146923,70007,0.71,29.000000000000004,1.0,112
146926,70008,0.71,29.000000000000004,1.0,112
146929,70009,0.7,30.000000000000004,1.0,112
146932,70010,0.7,30.000000000000004,1.0,112
146935,70011,0.71,29.000000000000004,1.0,112
146937,70012,0.71,29.000000000000004,1.0,112
146940,70013,0.72,28.000000000000004,1.0,112
146941,70014,0.72,28.000000000000004,1.0,112
146942,70015,0.73,27.0,1.0,112
146943,70016,0.73,27.0,1.0,112
146944,70017,0.73,27.0,1.0,112
146945,70018,0.74,26.0,1.0,112
146946,70019,0.74,26.0,1.0,112
146949,70020,0.74,26.0,1.0,112
146953,70021,0.75,25.0,1.0,112
146954,70022,0.74,26.0,1.0,112
146957,70023,0.74,26.0,1.0,112
146958,70024,0.75,25.0,1.0,112
146961,70025,0.75,25.0,1.0,112
146962,70026,0.76,24.0,1.0,112
146964,70027,0.77,23.0,1.0,112
146966,70028,0.77,23.0,1.0,112
146969,70029,0.78,21.999999999999996,1.0,112
146972,70030,0.78,21.999999999999996,1.0,112
146973,70031,0.78,21.999999999999996,1.0,112
146975,70032,0.78,21.999999999999996,1.0,112
146980,70033,0.78,21.999999999999996,1.0,112
146983,70034,0.78,21.999999999999996,1.0,112
146987,70035,0.78,21.999999999999996,1.0,112
146989,70036,0.78,21.999999999999996,1.0,112
146990,70037,0.77,23.0,1.0,112
146993,70038,0.76,24.0,1.0,112
146996,70039,0.76,24.0,1.0,112
147003,70040,0.77,23.0,1.0,112
147005,70041,0.77,23.0,1.0,112
147006,70042,0.76,24.0,1.0,112
147010,70043,0.76,24.0,1.0,112
147011,70044,0.76,24.0,1.0,112
147012,70045,0.75,25.0,1.0,112
147014,70046,0.75,25.0,1.0,112
147015,70047,0.75,25.0,1.0,112
147016,70048,0.74,26.0,1.0,112
147017,70049,0.74,26.0,1.0,112
147020,70050,0.75,25.0,1.0,112
147022,70051,0.74,26.0,1.0,112
147024,70052,0.74,26.0,1.0,112
147026,70053,0.73,27.0,1.0,112
147027,70054,0.74,26.0,1.0,112
147028,70055,0.73,27.0,1.0,112
147032,70056,0.73,27.0,1.0,112
147033,70057,0.72,28.000000000000004,1.0,112
147034,70058,0.73,27.0,1.0,112
147035,70059,0.73,27.0,1.0,112
147037,70060,0.73,27.0,1.0,112
147038,70061,0.73,27.0,1.0,112
147042,70062,0.73,27.0,1.0,112
147043,70063,0.73,27.0,1.0,112
147044,70064,0.72,28.000000000000004,1.0,112
147045,70065,0.73,27.0,1.0,112
147049,70066,0.73,27.0,1.0,112
147050,70067,0.74,26.0,1.0,112
147053,70068,0.75,25.0,1.0,112
147057,70069,0.76,24.0,1.0,112
147058,70070,0.76,24.0,1.0,112
147061,70071,0.77,23.0,1.0,112
147065,70072,0.76,24.0,1.0,112
147066,70073,0.76,24.0,1.0,112
147069,70074,0.76,24.0,1.0,112
147071,70075,0.76,24.0,1.0,112
147072,70076,0.76,24.0,1.0,112
147074,70077,0.77,23.0,1.0,112
147079,70078,0.77,23.0,1.0,112
147082,70079,0.77,23.0,1.0,112
147085,70080,0.77,23.0,1.0,112
147087,70081,0.76,24.0,1.0,112
147088,70082,0.76,24.0,1.0,112
147091,70083,0.75,25.0,1.0,112
147092,70084,0.75,25.0,1.0,112
147095,70085,0.75,25.0,1.0,112
147096,70086,0.75,25.0,1.0,112
147097,70087,0.75,25.0,1.0,112
147099,70088,0.75,25.0,1.0,112
147103,70089,0.76,24.0,1.0,112
147105,70090,0.77,23.0,1.0,112
147106,70091,0.77,23.0,1.0,112
147107,70092,0.76,24.0,1.0,112
147110,70093,0.76,24.0,1.0,112
147114,70094,0.77,23.0,1.0,112
147116,70095,0.77,23.0,1.0,112
147118,70096,0.76,24.0,1.0,112
147120,70097,0.76,24.0,1.0,112
147123,70098,0.77,23.0,1.0,112
147126,70099,0.77,23.0,1.0,112
147128,70100,0.76,24.0,1.0,112
147132,70101,0.77,23.0,1.0,112
147135,70102,0.77,23.0,1.0,112
147138,70103,0.77,23.0,1.0,112
147140,70104,0.77,23.0,1.0,112
147142,70105,0.77,23.0,1.0,112
147143,70106,0.76,24.0,1.0,112
147147,70107,0.76,24.0,1.0,112
147148,70108,0.75,25.0,1.0,112
147151,70109,0.76,24.0,1.0,112
147156,70110,0.76,24.0,1.0,112
147158,70111,0.76,24.0,1.0,112
147162,70112,0.75,25.0,1.0,112
147163,70113,0.75,25.0,1.0,112
147164,70114,0.75,25.0,1.0,112
147166,70115,0.75,25.0,1.0,112
147167,70116,0.75,25.0,1.0,112
147169,70117,0.76,24.0,1.0,112
147171,70118,0.76,24.0,1.0,112
147174,70119,0.76,24.0,1.0,112
147176,70120,0.76,24.0,1.0,112
147180,70121,0.76,24.0,1.0,112
147184,70122,0.77,23.0,1.0,112
147186,70123,0.77,23.0,1.0,112
147187,70124,0.76,24.0,1.0,112
147191,70125,0.76,24.0,1.0,112
147194,70126,0.76,24.0,1.0,112
147196,70127,0.76,24.0,1.0,112
147197,70128,0.75,25.0,1.0,112
147199,70129,0.75,25.0,1.0,112
147200,70130,0.74,26.0,1.0,112
147201,70131,0.73,27.0,1.0,112
147202,70132,0.73,27.0,1.0,112
147205,70133,0.73,27.0,1.0,112
147208,70134,0.73,27.0,1.0,112
147212,70135,0.74,26.0,1.0,112
147213,70136,0.74,26.0,1.0,112
147215,70137,0.75,25.0,1.0,112
147217,70138,0.76,24.0,1.0,112
147219,70139,0.76,24.0,1.0,112
147222,70140,0.76,24.0,1.0,112
147224,70141,0.75,25.0,1.0,112
147225,70142,0.75,25.0,1.0,112
147226,70143,0.74,26.0,1.0,112
147229,70144,0.74,26.0,1.0,112
147230,70145,0.74,26.0,1.0,112
147234,70146,0.74,26.0,1.0,112
147236,70147,0.73,27.0,1.0,112
147237,70148,0.74,26.0,1.0,112
147240,70149,0.74,26.0,1.0,112
147243,70150,0.74,26.0,1.0,112
147246,70151,0.75,25.0,1.0,112
147249,70152,0.75,25.0,1.0,112
147253,70153,0.76,24.0,1.0,112
147255,70154,0.76,24.0,1.0,112
147257,70155,0.77,23.0,1.0,112
147258,70156,0.76,24.0,1.0,112
147261,70157,0.77,23.0,1.0,112
147263,70158,0.76,24.0,1.0,112
147264,70159,0.75,25.0,1.0,112
147265,70160,0.74,26.0,1.0,112
147269,70161,0.74,26.0,1.0,112
147271,70162,0.74,26.0,1.0,112
147273,70163,0.74,26.0,1.0,112
147275,70164,0.75,25.0,1.0,112
147278,70165,0.75,25.0,1.0,112
147281,70166,0.75,25.0,1.0,112
147283,70167,0.75,25.0,1.0,112
147285,70168,0.74,26.0,1.0,112
147286,70169,0.74,26.0,1.0,112
147287,70170,0.73,27.0,1.0,112
147289,70171,0.73,27.0,1.0,112
147290,70172,0.73,27.0,1.0,112
147291,70173,0.73,27.0,1.0,112
147293,70174,0.72,28.000000000000004,1.0,112
147296,70175,0.72,28.000000000000004,1.0,112
147298,70176,0.72,28.000000000000004,1.0,112
147300,70177,0.71,29.000000000000004,1.0,112
147302,70178,0.71,29.000000000000004,1.0,112
147305,70179,0.71,29.000000000000004,1.0,112
147307,70180,0.71,29.000000000000004,1.0,112
147309,70181,0.72,28.000000000000004,1.0,112
147310,70182,0.73,27.0,1.0,112
147312,70183,0.73,27.0,1.0,112
147313,70184,0.72,28.000000000000004,1.0,112
147314,70185,0.71,29.000000000000004,1.0,112
147316,70186,0.7,30.000000000000004,1.0,112
147318,70187,0.71,29.000000000000004,1.0,112
